,offer_id,time,reward,difficulty,duration,offer_type,web_channel,mobile_channel,social_channel,person_id,gender,age,became_member_on,income
9091,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,809a3b0436e1445bac1bdaa24ef7c982,F,32.0,04/02/2017,31000.0
9092,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,4b169bec1aba4aed81b70657da3d8e61,M,31.0,08/19/2016,36000.0
9093,4d5c57ea9a6940dd891ad53e9dbe8da0,264,10,10,5,bogo,1,1,1,bf503781b2c448cdbc07ea351aaa3a48,F,54.0,01/07/2017,93000.0
9094,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,8536e2d3587e45d2ace102e3a1ff479f,O,39.0,05/27/2014,32000.0
9095,0b1e1539f2cc45b7b9fa7c272da2e1d7,264,5,20,10,discount,1,0,0,73431ebf15d14003a86f2bf15e8cdb57,M,22.0,06/30/2018,47000.0
9096,ae264e3637204a6fb9bb56bc8210ddfd,264,10,10,7,bogo,0,1,1,f2b3ad312ea343f483ea8a3db41b3a47,,,,
9097,fafdcd668e3743c1bb461111dcafc2a4,264,2,10,10,discount,1,1,1,afc31297065f444186ba9273cb1f00b3,M,60.0,05/25/2017,84000.0
9098,ae264e3637204a6fb9bb56bc8210ddfd,264,10,10,7,bogo,0,1,1,f119f4264bf141f99fbed023268d96d4,F,71.0,01/04/2018,77000.0
9099,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,5714ec08853e40f4b15a509a125ff61c,F,71.0,01/31/2017,58000.0
9100,2298d6c36e964ae4a3e7e9706d1fb8c2,264,3,7,7,discount,1,1,1,d17e1e62ec1d44239803e0aebe2c0949,M,46.0,04/06/2016,41000.0
9101,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,f8d5bbfd39f541888eddc357a8e4e6e2,M,49.0,04/18/2016,32000.0
9102,4d5c57ea9a6940dd891ad53e9dbe8da0,264,10,10,5,bogo,1,1,1,6eea5ba7675c40819cf15dbeacc8897f,M,45.0,04/08/2018,50000.0
9103,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,35c863d477084f7fb46e4b309cf3ea5d,M,56.0,09/11/2014,66000.0
9104,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,d14673707a6a4f329ee68f9b6cc5bc2a,M,58.0,11/22/2017,99000.0
9105,f19421c1d4aa40978ebb69ca19b0e20d,264,5,5,5,bogo,1,1,1,2dfba4dbfa934a22883eaa3778cadf66,M,73.0,11/07/2017,62000.0
9106,fafdcd668e3743c1bb461111dcafc2a4,264,2,10,10,discount,1,1,1,94ce14b4e3774ecd908575ba7ab32f85,F,71.0,02/16/2016,117000.0
9107,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,dcadc299e3914526acf3eac4815b7930,M,53.0,08/20/2017,45000.0
9108,0b1e1539f2cc45b7b9fa7c272da2e1d7,264,5,20,10,discount,1,0,0,9d73282e268c4b2c9ac4e1921011b87c,M,79.0,10/07/2015,66000.0
9109,f19421c1d4aa40978ebb69ca19b0e20d,264,5,5,5,bogo,1,1,1,a4b31623ede94b5e9a945a2c1264b30d,F,52.0,10/13/2017,73000.0
9110,ae264e3637204a6fb9bb56bc8210ddfd,264,10,10,7,bogo,0,1,1,00b3400e4ff64ee68ce9ada1d0c222f0,M,62.0,08/25/2016,80000.0
9111,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,eb4d5a6585a0427aafdaab2e6f2c4584,F,68.0,04/19/2017,42000.0
9112,0b1e1539f2cc45b7b9fa7c272da2e1d7,264,5,20,10,discount,1,0,0,084c6cf4cd3a46a288e55ab2213e644c,M,52.0,09/25/2017,34000.0
9113,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,bf1b561379e04f6cb6c21901805c3c95,M,91.0,04/25/2017,59000.0
9114,f19421c1d4aa40978ebb69ca19b0e20d,264,5,5,5,bogo,1,1,1,c13f77ec3e424cdb8b2ed578bdd9ac0c,M,48.0,05/04/2018,77000.0
9115,2298d6c36e964ae4a3e7e9706d1fb8c2,264,3,7,7,discount,1,1,1,53b88f94ff6648389768c4a0a53c8b27,M,23.0,07/05/2018,75000.0
9116,f19421c1d4aa40978ebb69ca19b0e20d,264,5,5,5,bogo,1,1,1,e9a439fe041542799040ce7f001a69df,M,43.0,12/23/2017,59000.0
9117,ae264e3637204a6fb9bb56bc8210ddfd,264,10,10,7,bogo,0,1,1,d091dfa1a1d7414da78027d8832ff681,F,59.0,01/31/2017,95000.0
9118,4d5c57ea9a6940dd891ad53e9dbe8da0,264,10,10,5,bogo,1,1,1,4e9ba44fd1f54cfea60e2ef903c71b7f,F,25.0,11/10/2015,70000.0
9119,f19421c1d4aa40978ebb69ca19b0e20d,264,5,5,5,bogo,1,1,1,ffb7fc8ad0594248a49e210ff0217c2d,F,57.0,09/02/2015,118000.0
9120,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,afcc1f046f1740349cd370d89a933cd7,F,24.0,07/02/2015,59000.0
9121,ae264e3637204a6fb9bb56bc8210ddfd,264,10,10,7,bogo,0,1,1,d45ed3e2c2b44ea9a644be5580ad16b4,F,80.0,01/01/2018,88000.0
9122,fafdcd668e3743c1bb461111dcafc2a4,264,2,10,10,discount,1,1,1,277334e21978461f9da3d71a36522fe4,F,66.0,04/12/2015,60000.0
9123,2298d6c36e964ae4a3e7e9706d1fb8c2,264,3,7,7,discount,1,1,1,b72b74ce11254d309e8c93a47ed51032,M,48.0,04/19/2016,60000.0
9124,0b1e1539f2cc45b7b9fa7c272da2e1d7,264,5,20,10,discount,1,0,0,3d2d54ddebaf4d39ae02b96ff65ec727,M,55.0,02/03/2017,53000.0
9125,0b1e1539f2cc45b7b9fa7c272da2e1d7,264,5,20,10,discount,1,0,0,ce7d52939ba947d6be911e3df0e4983c,M,97.0,11/22/2016,81000.0
9126,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,3b3f94dcf71d4d87884b335b9301b1c6,M,59.0,11/19/2016,72000.0
9127,4d5c57ea9a6940dd891ad53e9dbe8da0,264,10,10,5,bogo,1,1,1,97036e368435428c9e176cf91c508578,M,46.0,05/27/2016,61000.0
9128,2298d6c36e964ae4a3e7e9706d1fb8c2,264,3,7,7,discount,1,1,1,24a3df24be334727a9b6a704a1b536e6,M,45.0,04/24/2014,33000.0
9129,4d5c57ea9a6940dd891ad53e9dbe8da0,264,10,10,5,bogo,1,1,1,211c1b601543428198d735c2526e6225,M,54.0,08/07/2015,46000.0
9130,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,3d121dd5684f4898855405839f9c1a45,F,69.0,03/21/2018,56000.0
9131,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,a4aa6b434929474089dd981a5020cd5a,F,53.0,12/01/2017,55000.0
9132,ae264e3637204a6fb9bb56bc8210ddfd,264,10,10,7,bogo,0,1,1,df20be23322548eba78392f2c3b14b0f,M,71.0,08/15/2017,81000.0
9133,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,471126123fb940acbed5cb8c0f395d0d,M,55.0,09/30/2017,97000.0
9134,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,ac3e5e1cf92a4cbe84636087fa45204a,M,91.0,06/13/2016,33000.0
9135,4d5c57ea9a6940dd891ad53e9dbe8da0,264,10,10,5,bogo,1,1,1,7c28c02a5067425dbaf0533a7bb4b053,F,71.0,08/06/2016,93000.0
9136,fafdcd668e3743c1bb461111dcafc2a4,264,2,10,10,discount,1,1,1,e71842b03ba94aa0bd9492ed046bd9f8,M,40.0,09/16/2015,78000.0
9137,fafdcd668e3743c1bb461111dcafc2a4,264,2,10,10,discount,1,1,1,159ba13189d54daeaa55f4f8399d9779,F,51.0,09/17/2015,61000.0
9138,0b1e1539f2cc45b7b9fa7c272da2e1d7,264,5,20,10,discount,1,0,0,18f2f42d216c4f499f0e7896945236ca,F,76.0,02/16/2016,104000.0
9139,2906b810c7d4411798c6938adc9daaa5,264,2,10,7,discount,1,1,0,4b8d0a6769ca4ea8b7cdad45299f5b54,M,61.0,11/08/2014,66000.0
9140,f19421c1d4aa40978ebb69ca19b0e20d,264,5,5,5,bogo,1,1,1,cd12501f7dfb46e6a8abe143797ae287,M,39.0,07/26/2016,72000.0
9141,9b98b8c7a33c4b65b9aebfe6a799e6d9,264,5,5,7,bogo,1,1,0,6e71b66784844d1ab8376ac8ab096d4b,F,52.0,05/22/2018,75000.0
9142,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,f247806381704ea58c1b06f60602a6ae,F,39.0,07/23/2014,56000.0
9143,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,ca82e1ebc759402c8ab95c341755bdf1,M,63.0,07/13/2018,56000.0
9144,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,32fbf97e89274e8a935903f2ad095e1f,M,73.0,12/12/2017,38000.0
9145,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,888e2bf068674fd6a62589c7c6218952,,,,
9146,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,d2d8012642ec43e09c18dd814bd1ec6c,M,48.0,09/19/2017,68000.0
9147,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,32e149f18abe4a0a8555707ea9e99749,M,54.0,11/12/2017,39000.0
9148,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,9aba5058cb4f483da896335a1479a944,F,65.0,09/09/2017,119000.0
9149,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,825af41b833a4bcfb41a5a11005dbb48,M,70.0,03/04/2018,35000.0
9150,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,dc8f30fc38294c4e896ba41f53939d41,F,68.0,05/18/2018,117000.0
9151,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,4225e40a26b24128890708144eab8a5e,F,76.0,07/17/2014,85000.0
9152,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,0f637145a20445b1bfb484df49062340,F,54.0,12/07/2017,112000.0
9153,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,e5573f1e7be848098594716260e6160f,F,64.0,12/18/2015,79000.0
9154,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,212a2120b14d4ed88a10d2524c715b28,,,,
9155,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,b1913d90251b4387888ee429bf0209ef,F,70.0,03/24/2016,86000.0
9156,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,067ee299952e49328b06da73e2ba1965,M,71.0,08/20/2017,43000.0
9157,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,5265f933778d4350b21b2199f432521d,F,61.0,05/18/2016,83000.0
9158,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,1651e5b1270448a8a401790745bd1c6c,M,43.0,02/01/2015,44000.0
9159,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,d75d726171364516998e49813c2b4671,F,61.0,10/21/2017,110000.0
9160,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,2b539f377ad24c0fad2dc5d1034bebd7,M,70.0,09/19/2017,98000.0
9161,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,45d7bce929cf4356955170d2f94ca405,M,34.0,04/18/2014,67000.0
9162,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,e1469309339d48f299c1431d6de4eaa6,F,55.0,01/03/2018,83000.0
9163,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,77b27d5f09db42cf9c844ab58d132e85,F,81.0,03/15/2018,89000.0
9164,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,45581487709045ceb2ecdcc9aa0744fd,F,54.0,03/30/2017,105000.0
9165,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,94de646f7b6041228ca7dec82adb97d2,M,27.0,01/26/2014,33000.0
9166,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,064c75dd2f664b5f9c1daa3d588d3073,F,73.0,11/10/2017,48000.0
9167,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,6977bad0cfbb44f695eb569af87d85ea,F,62.0,01/03/2016,82000.0
9168,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,4d452ab867ed4895b280552cf89af297,M,34.0,08/14/2015,72000.0
9169,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,17e3df325db64f959f8e359e186d0c32,F,42.0,11/29/2017,60000.0
9170,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,1b60c7f201324499ae707537200b5934,F,67.0,10/28/2017,102000.0
9171,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,2210c471e13e49539d624a8f2b04f682,M,51.0,08/07/2017,81000.0
9172,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,68012cc999eb42fda88b5f9b54603d9c,M,18.0,10/10/2017,67000.0
9173,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,0ea1f0bb1ba245abbf709b962d326dd7,M,49.0,10/09/2016,89000.0
9174,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,fdb6f4a30f844f0196165bf6be7ebebc,M,57.0,04/04/2018,65000.0
9175,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,fc461f072d524298a4bba5550841e92b,F,53.0,11/22/2016,53000.0
9176,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,f4994572197d4310bf922576d5a8d132,M,54.0,03/16/2016,70000.0
9177,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,6754504014ab4a7e8fce507acf566f9f,M,68.0,03/30/2014,69000.0
9178,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,37f7c5629f5e4908ac73b1c7e9aa4403,F,36.0,10/09/2017,39000.0
9179,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,711ddbe357b447c0ae2aa054a6166213,F,92.0,09/13/2017,86000.0
9180,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,53ea5c4a167140e7afbe5afcc56d1107,M,58.0,01/10/2016,71000.0
9181,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,c34b2bbea66543e6959258063efe9fbc,M,70.0,06/14/2018,48000.0
9182,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,29033cded35c48d99cf6ef99f91fad66,F,74.0,01/03/2016,39000.0
9183,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,c60af05a014f4a0fadfefdeae44312b5,F,51.0,08/02/2015,119000.0
9184,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,a092308012d345749be1307a63acbae5,F,51.0,08/30/2017,86000.0
9185,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,6482dbabe4164aecbb83a3286a42ad29,F,36.0,10/22/2015,64000.0
9186,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,e28ff05c85ee48f4b7d25eabfbd63f3a,M,62.0,04/09/2016,48000.0
9187,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,9261954a4ea54ef2ae8b35f21c976833,F,69.0,04/07/2017,64000.0
9188,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,5e4c04da5ccb48beab8b5644c14dabb2,F,83.0,09/22/2015,115000.0
9189,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,2f9beaaecbd641ff9da53e045b591d33,M,51.0,12/27/2017,104000.0
9190,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,9388ac636ddd48579dc16f4faef47e73,M,72.0,11/08/2017,83000.0
9191,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,599dffb0d78a429383e5603a7c57f027,F,80.0,07/13/2017,70000.0
9192,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,3a17163978d94fb5bef1ad10a8da5818,,,,
9193,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,d924317fd90048b98f9f891a9db6a335,F,67.0,07/01/2018,87000.0
9194,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,4ff2d2ebfa2a447a9a33acff4f6a1106,M,31.0,11/29/2014,60000.0
9195,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,7be1a8232b6246fca072ff64f43d5863,M,68.0,08/29/2016,107000.0
9196,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,3b9dd46d45664a94b829246a1b840a40,F,56.0,06/21/2017,88000.0
9197,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,ab5e1ca0319147708e1fd2647125ba20,M,41.0,05/28/2015,65000.0
9198,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,c754999ddfa645e3853debcad15e0748,M,54.0,07/06/2017,45000.0
9199,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,41ec861919494c089c4ff9ddad44bc4d,M,58.0,07/08/2017,89000.0
9200,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,c86e089ef00b4edbb4382f80fb0d2e77,M,75.0,07/17/2016,54000.0
9201,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,8d64530bed704d2285f1e3abc7057436,M,56.0,07/12/2016,34000.0
9202,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,b03e8502abc0442097197ad9e0c8e0ad,F,84.0,01/04/2017,87000.0
9203,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,c1be2d7ddff648ba80e1a27c7fc9bff8,M,60.0,01/04/2018,84000.0
9204,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,940cc540a67f4ddfbe25146a2a71355f,F,82.0,07/23/2016,94000.0
9205,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,af9a7712bc024eeaa0533cfcff3e86aa,M,38.0,11/16/2017,46000.0
9206,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,2f99a66263ba4f9ca0451bd2aee07c63,,,,
9207,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,793913a9f33c4ae596cfa55ef3bfd901,F,87.0,12/26/2017,79000.0
9208,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,056495e7cd754a6c81b25d4ae5ca5e02,M,37.0,01/22/2018,57000.0
9209,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,286424d90dee4e23a07e1f374c69a89e,F,63.0,03/22/2017,84000.0
9210,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,b76143f0e9854687a09fd6e7f3e8bd34,M,58.0,08/15/2017,66000.0
9211,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,5410d280863e48739983498509fdf3c4,F,63.0,02/15/2016,119000.0
9212,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,92672133d37c4d9ca17e23d40f870017,,,,
9213,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,de2fdfba151e4fa6a940412e771316c4,M,42.0,04/04/2014,93000.0
9214,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,0dcdc92ac2c74dacb1e53bb046398cec,M,32.0,04/11/2018,63000.0
9215,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,99d795545dbb4837b7ed00644ffbd367,F,60.0,02/20/2016,57000.0
9216,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,acde96bfd1604c58a3f539029f98f122,M,45.0,05/05/2018,52000.0
9217,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,20f1659c701047519c46cb50d9af3aa0,F,68.0,10/15/2016,117000.0
9218,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,8836295fb69f4c53aa23c7b614cff7bf,M,57.0,05/17/2016,73000.0
9219,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,6dbfa6983e324cf08c64e52f3b790117,F,80.0,10/15/2016,97000.0
9220,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,fe0c6fb996b341b98063f8ba8a6c6e32,M,64.0,11/24/2017,104000.0
9221,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,ea1c5394b7194cc38bcd22b2478d559d,O,52.0,04/19/2018,87000.0
9222,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,f3f6c8c262ff4a7eba241cc1d8c1836d,F,65.0,02/21/2018,56000.0
9223,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,18fa7725c20248e7a2131d197522a0de,F,58.0,10/01/2016,81000.0
9224,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,0a28210b220047fb88b58fe001f940c0,M,53.0,09/26/2017,84000.0
9225,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,80bc3a67e3ff43c491da0f3cd28bc3fa,F,57.0,03/13/2016,60000.0
9226,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,64197e79d3034a5683b8effa845ce2fe,F,67.0,10/13/2016,33000.0
9227,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,613561aed3684c3f9834544e43fa67d8,F,76.0,01/18/2016,100000.0
9228,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,d2f05a10e61c4d1da861988cc24713c9,F,60.0,05/10/2016,79000.0
9229,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,8b298b81838242ea9a92b16d8bc5d068,,,,
9230,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,d020580e689749dc89c37b09d5fb62c8,M,80.0,04/22/2018,96000.0
9231,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,5bc3122cebbd489d863cb87770ea95f0,F,49.0,08/10/2017,88000.0
9232,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,67577a6f27c34de29db389d4a476b96e,M,38.0,05/18/2018,58000.0
9233,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,e4ebf2c6fb654838be483f43c6e31b82,F,40.0,08/16/2015,74000.0
9234,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,2472b0a245024b37bc45e6b902a4a801,F,59.0,08/02/2016,115000.0
9235,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,c2d51be781504a63ab0d21b0c2d0c736,M,41.0,05/27/2018,52000.0
9236,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,5ce0eac0d7fa4bf8bf8d190dc85001d6,M,28.0,01/31/2017,70000.0
9237,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,fe46a70abe4c4aa8b1e7a4a28e49d171,M,51.0,08/12/2014,36000.0
9238,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,2acc7c8939034af1b712b3568af31a44,M,47.0,09/23/2017,59000.0
9239,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,9ffbcc23e8584ef4a48f3adff3e3c846,,,,
9240,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,251fa816e9b84da585d07025ee0388ce,,,,
9241,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,f86637beefb14808bc830ac1443a09e9,F,27.0,01/26/2018,62000.0
9242,2906b810c7d4411798c6938adc9daaa5,270,2,10,7,discount,1,1,0,0cbc5b2f775f4ae69b79196ec2ee061e,O,59.0,07/23/2017,40000.0
9243,9b98b8c7a33c4b65b9aebfe6a799e6d9,270,5,5,7,bogo,1,1,0,4c894e805ca04bda81f7f383b275042c,F,62.0,12/01/2017,81000.0
9244,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,c99775b110f14bcc8160845dd3778005,F,83.0,07/13/2016,93000.0
9245,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,1113ece8623c4158abba83a8d6ff280d,M,44.0,03/24/2014,65000.0
9246,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,684644265732451ba78dbcb6b639c1c6,M,23.0,02/15/2015,42000.0
9247,4d5c57ea9a6940dd891ad53e9dbe8da0,270,10,10,5,bogo,1,1,1,8119a36f32e94a8ab2d1e94cd5df0a99,F,20.0,10/09/2017,45000.0
9248,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,8c0f4174520148829ec36fbc7444204a,F,55.0,11/07/2015,109000.0
9249,ae264e3637204a6fb9bb56bc8210ddfd,270,10,10,7,bogo,0,1,1,acc974aac2684d0c9d7dea71c4fb412f,F,65.0,11/09/2016,83000.0
9250,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,7d650753a27846f5a7d9b1f5eb748291,M,46.0,03/16/2016,76000.0
9251,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,5,20,10,discount,1,0,0,7037aabfcf9a452796d3cb2e9805b0a0,M,45.0,11/18/2016,63000.0
9252,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,21c94eb7999a490dbdd2594efd24b699,M,49.0,12/25/2017,34000.0
9253,fafdcd668e3743c1bb461111dcafc2a4,270,2,10,10,discount,1,1,1,55bca2d11db84ccbaffec703025f80f2,M,65.0,01/16/2016,74000.0
9254,2298d6c36e964ae4a3e7e9706d1fb8c2,270,3,7,7,discount,1,1,1,cc328665db7d4f77babe3cb7c87e2e2f,M,52.0,04/30/2016,98000.0
9255,f19421c1d4aa40978ebb69ca19b0e20d,270,5,5,5,bogo,1,1,1,0651e2ab376f4608886a5b4a310944fc,F,81.0,02/24/2015,89000.0
